-0.000595,-0.023169,0.784838,0.016031,-0.019409,0.695732,0.717860,0.070406,0.031393,0.086940,0.135191,-0.175959,-0.063094,0.063689,-0.013385,0.013178,0.161154,-0.178926,0.054199,-0.008252,-0.021375,0.125680,-0.048775,0.173356,-0.601819,1.003075,0.231654,0.094735,-0.038916,-0.104359,-0.128729,0.847428,1.078815,-0.050623,0.095783,0.131015
-0.000418,-0.023472,0.784830,0.016442,-0.019841,0.695660,0.717909,0.071353,0.031817,0.087376,0.135390,-0.176056,-0.063616,0.064213,-0.013017,0.013586,0.162119,-0.179117,0.053260,-0.007819,-0.021117,0.126433,-0.049946,0.173216,-0.600934,1.000205,0.234136,0.095508,-0.041735,-0.105470,-0.127982,0.848648,1.079797,-0.051752,0.096061,0.131047
0.000019,-0.023699,0.784884,0.016680,-0.020097,0.695940,0.717625,0.071439,0.032362,0.086528,0.135722,-0.175929,-0.064089,0.064991,-0.012522,0.012475,0.161843,-0.179430,0.052909,-0.008353,-0.021114,0.126603,-0.050956,0.172901,-0.600331,0.997131,0.233081,0.097687,-0.041039,-0.106506,-0.127658,0.849584,1.079765,-0.051902,0.096359,0.130273
0.000373,-0.024000,0.784893,0.017267,-0.020527,0.695912,0.717626,0.072320,0.032662,0.086557,0.136445,-0.175912,-0.063894,0.066041,-0.012188,0.012634,0.162051,-0.179503,0.052968,-0.007835,-0.021369,0.127746,-0.052351,0.172219,-0.600586,0.996048,0.234887,0.095864,-0.041898,-0.108179,-0.127252,0.849386,1.079900,-0.052293,0.097261,0.131120
0.000806,-0.024346,0.784903,0.017545,-0.020812,0.696498,0.717042,0.072416,0.033050,0.084581,0.136342,-0.175354,-0.065192,0.066988,-0.011776,0.010928,0.161749,-0.179808,0.052442,-0.008471,-0.021405,0.128197,-0.053967,0.171385,-0.601871,0.995471,0.233262,0.095538,-0.040513,-0.109689,-0.126887,0.850943,1.080698,-0.053308,0.096134,0.130949
0.001120,-0.024810,0.784925,0.018352,-0.021773,0.696217,0.717266,0.074170,0.034022,0.085101,0.137621,-0.175689,-0.065420,0.068242,-0.010725,0.011974,0.163272,-0.179787,0.051074,-0.006561,-0.021284,0.131002,-0.054748,0.170775,-0.600872,0.994749,0.231220,0.095153,-0.038686,-0.111641,-0.126823,0.850963,1.080594,-0.054389,0.095756,0.132704
0.001646,-0.025114,0.784922,0.019109,-0.022401,0.696297,0.717149,0.075633,0.034489,0.084841,0.138229,-0.175717,-0.065851,0.070017,-0.010241,0.011666,0.163493,-0.180137,0.050832,-0.005979,-0.021819,0.132786,-0.054737,0.170050,-0.600662,0.994956,0.235580,0.095257,-0.040857,-0.112437,-0.126728,0.849963,1.080738,-0.053725,0.094322,0.133910
0.002135,-0.025387,0.784963,0.019593,-0.022842,0.696684,0.716746,0.076273,0.035023,0.083356,0.138691,-0.175727,-0.066683,0.071203,-0.009737,0.010253,0.163949,-0.180860,0.049578,-0.005956,-0.022270,0.134058,-0.054419,0.169629,-0.600944,0.995355,0.230256,0.096517,-0.038605,-0.112983,-0.126596,0.849472,1.080461,-0.055495,0.094643,0.134754
0.002682,-0.025702,0.785003,0.019756,-0.022756,0.697034,0.716404,0.075273,0.035344,0.082254,0.139661,-0.175090,-0.066344,0.070858,-0.009225,0.010112,0.164258,-0.180582,0.048972,-0.004592,-0.023136,0.133995,-0.053838,0.169444,-0.600670,0.996787,0.229618,0.097204,-0.040609,-0.112171,-0.126488,0.849826,1.079840,-0.057575,0.094225,0.133664
0.003249,-0.026031,0.785032,0.019990,-0.023041,0.697367,0.716065,0.075221,0.036121,0.080858,0.140050,-0.175189,-0.067245,0.071107,-0.008412,0.008823,0.164864,-0.180561,0.047286,-0.004489,-0.023603,0.135347,-0.053245,0.169263,-0.598867,0.998749,0.229563,0.096017,-0.041381,-0.112137,-0.126159,0.848665,1.079151,-0.056333,0.094713,0.134787
