-0.000476,0.023741,0.785653,-0.023593,-0.020208,-0.698667,0.714772,0.080545,0.075849,0.143928,0.165214,-0.185924,-0.062081,0.079832,-0.060631,-0.108652,0.181735,-0.186771,0.048110,0.008536,-0.022422,0.172126,-0.052443,0.188517,-0.566416,1.012144,0.222149,0.088304,-0.041396,-0.117070,-0.142848,0.830638,1.094944,0.000853,0.026445,0.087202
-0.000523,0.023681,0.785616,-0.023864,-0.020404,-0.698675,0.714750,0.081372,0.076088,0.143877,0.165171,-0.186102,-0.062510,0.080647,-0.060381,-0.108589,0.181701,-0.186975,0.048116,0.009052,-0.022800,0.172455,-0.051744,0.188531,-0.566091,1.012009,0.227174,0.089065,-0.043835,-0.116851,-0.142386,0.830741,1.095336,0.002415,0.026476,0.087354
-0.000558,0.023654,0.785594,-0.023873,-0.020322,-0.698621,0.714805,0.081281,0.076313,0.144027,0.165198,-0.186453,-0.062499,0.080667,-0.060186,-0.108879,0.181609,-0.186938,0.048017,0.009480,-0.023329,0.172137,-0.051053,0.188473,-0.564272,1.011302,0.226172,0.089267,-0.046003,-0.116184,-0.141770,0.830503,1.095461,0.001028,0.025525,0.086731
-0.000622,0.023675,0.785647,-0.023806,-0.020359,-0.698710,0.714719,0.081116,0.076188,0.143688,0.165455,-0.186215,-0.062277,0.080516,-0.060231,-0.108452,0.181619,-0.186774,0.048283,0.009560,-0.024382,0.171939,-0.050108,0.188391,-0.563266,1.010605,0.226320,0.089048,-0.047069,-0.115592,-0.141108,0.829766,1.095034,0.000320,0.026829,0.087189
-0.000650,0.023618,0.785640,-0.024090,-0.020459,-0.698730,0.714687,0.081785,0.076685,0.144289,0.165578,-0.186533,-0.062640,0.080903,-0.059836,-0.108399,0.182168,-0.187149,0.047416,0.010193,-0.024850,0.172199,-0.049368,0.188259,-0.562684,1.009992,0.226361,0.089259,-0.046789,-0.114857,-0.140541,0.829672,1.095204,0.000983,0.026668,0.087892
-0.000673,0.023623,0.785624,-0.023961,-0.020462,-0.698820,0.714604,0.081572,0.076449,0.144152,0.165686,-0.186555,-0.062137,0.080937,-0.060048,-0.108376,0.181583,-0.186757,0.048511,0.010288,-0.025651,0.172290,-0.048779,0.187960,-0.562258,1.009202,0.225793,0.090117,-0.046704,-0.114719,-0.139774,0.829035,1.095014,0.006706,0.025863,0.089257
-0.000686,0.023675,0.785601,-0.024138,-0.020602,-0.698982,0.714435,0.082246,0.076648,0.144707,0.165573,-0.186524,-0.062554,0.081024,-0.059840,-0.107765,0.182193,-0.186916,0.047890,0.010487,-0.026150,0.172944,-0.048063,0.187408,-0.560419,1.008970,0.226405,0.089413,-0.045365,-0.114601,-0.138942,0.827656,1.095458,0.005916,0.025581,0.089232
-0.000695,0.023635,0.785631,-0.024175,-0.020537,-0.699041,0.714378,0.082247,0.076845,0.145020,0.165510,-0.186735,-0.062636,0.080893,-0.059639,-0.107589,0.182217,-0.186995,0.047725,0.010755,-0.026726,0.173185,-0.047969,0.186947,-0.559902,1.009072,0.225556,0.088685,-0.044183,-0.114573,-0.138372,0.827130,1.095487,0.006236,0.025541,0.089403
-0.000710,0.023736,0.785620,-0.024075,-0.020539,-0.699215,0.714211,0.082008,0.076747,0.145311,0.165712,-0.186565,-0.062245,0.080590,-0.059747,-0.107224,0.182149,-0.186945,0.048060,0.011148,-0.027506,0.173473,-0.047836,0.186357,-0.559016,1.008331,0.226203,0.088998,-0.042553,-0.114770,-0.137718,0.826690,1.095798,0.005750,0.025867,0.088744
-0.000623,0.023739,0.785567,-0.024150,-0.020539,-0.699351,0.714075,0.082478,0.076841,0.145863,0.165190,-0.186754,-0.062786,0.080401,-0.059627,-0.106539,0.182520,-0.187105,0.047630,0.011057,-0.027675,0.173928,-0.047430,0.185826,-0.558275,1.007556,0.226087,0.089170,-0.042897,-0.115181,-0.137297,0.826376,1.096427,0.002968,0.025403,0.088348
-0.000622,0.023800,0.785617,-0.023954,-0.020372,-0.699326,0.714111,0.081633,0.076757,0.145679,0.165338,-0.186390,-0.062482,0.079871,-0.059726,-0.106879,0.182240,-0.186543,0.048119,0.011254,-0.028046,0.173893,-0.047667,0.184849,-0.557474,1.007262,0.227287,0.089773,-0.042920,-0.115525,-0.136721,0.825916,1.096675,0.003019,0.025854,0.087904
